annee,Item,surface_cultivee_ha,production_tonnes,yield_value,rendement_tonnes_ha,pluviometrie_mm,temperature_moyenne_c,humidite_pct,ph,azote_N,phosphore_P_mg_kg,potassium_K_mg_kg
2011,"Meat of sheep, fresh or chilled",,50900.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Meat of turkeys, fresh or chilled",,42000.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Meat, Poultry",,150000.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Meat, Total",,274434.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Milk, Total",,1102800.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Molasses,,0.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Mushrooms and truffles,,175.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Natural honey,,3000.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Oats,4645.0,1467.4,315.9,0.03159,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Oil of linseed,,963.55,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Oil of sesame seed,,248.89,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Oilcrops, Cake Equivalent",18269.0,10174.71,556.9,0.0556899999999999,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Oilcrops, Oil Equivalent",1781719.0,130246.45,73.1,0.00731,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Olive oil,,112400.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Olives,1763450.0,562000.0,318.7,0.0318699999999999,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Onions and shallots, dry (excluding dehydrated)",6500.0,140000.0,21538.5,2.15385,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Onions and shallots, green",9700.0,210000.0,21649.5,2.16495,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Oranges,12452.0,139400.0,11195.2,1.11952,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other beans, green",360.0,1210.0,3361.1,0.3361099999999999,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Other berries and fruits of the genus vaccinium n.e.c.,20.0,165.95,8297.4,0.8297399999999999,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other citrus fruit, n.e.c.",11330.0,121200.0,10697.3,1.0697299999999998,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other fruits, n.e.c.",13863.0,72000.0,5193.7,0.51937,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other meat of mammals, fresh or chilled",,6400.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",14.0,10.32,744.3,0.07443,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Other pulses n.e.c.,28453.0,24228.24,851.5,0.08515,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other stimulant, spice and aromatic crops, n.e.c.",2841.0,2771.51,975.6,0.09756,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Other stone fruits,600.0,5600.0,9333.3,0.93333,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other tropical fruits, n.e.c.",11301.0,92174.51,8156.3,0.81563,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Other vegetables, fresh n.e.c.",6991.0,95520.19,13663.2,1.36632,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Papayas,,67.56,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Peaches and nectarines,15954.0,123000.0,7709.7,0.7709699999999999,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Pears,11943.0,61000.0,5107.4,0.51074,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Peas, dry",10043.0,13254.0,1319.7,0.13197,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Peas, green",12820.0,56950.0,4442.3,0.44423,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Pistachios, in shell",32720.0,2100.0,64.2,0.00642,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Plums and sloes,2623.0,12000.0,4575.6,0.45756,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Pomelos and grapefruits,4225.0,91270.26,21602.6,2.16026,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Potatoes,24200.0,360000.0,14876.0,1.4876,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Pulses, Total",103521.0,117184.14,1132.0,0.1132,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Pumpkins, squash and gourds",2830.0,80000.0,28268.6,2.82686,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Pyrethrum, dried flowers",650.0,170.0,261.5,0.02615,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Quinces,414.0,3300.0,7962.0,0.7962,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Rape or colza seed,4689.0,3338.58,712.0,0.0712,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw cane or beet sugar (centrifugal only),,0.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw hides and skins of cattle,,5952.12,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw hides and skins of goats or kids,,2302.04,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw hides and skins of sheep or lambs,,9348.98,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw milk of camel,,1200.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw milk of cattle,,1063000.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw milk of goats,,13600.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Raw milk of sheep,,25000.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Roots and Tubers, Total",24200.0,360000.0,14876.0,1.4876,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Seed cotton, unginned",2251.0,6500.0,2887.4,0.28874,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Sheep and Goat Meat,,60300.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Sheep fat, unrendered",,5609.39,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Shorn wool, greasy, including fleece-washed shorn wool",,10600.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Skim milk of cows,,253422.2,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,900.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Sorghum,2452.0,1181.42,481.9,0.04819,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Soya bean oil,,64200.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Spinach,520.0,7480.0,14384.6,1.43846,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Strawberries,360.0,8910.0,24750.0,2.475,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Sugar Crops Primary,0.0,0.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Sugar beet,0.0,0.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Sunflower seed,10060.0,8752.05,869.9,0.08699,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Sunflower-seed oil, crude",,2264.34,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Tangerines, mandarins, clementines",5800.0,47500.0,8189.7,0.81897,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Tomatoes,32200.0,1284000.0,39875.8,3.98758,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,"Treenuts, Total",217902.0,63153.18,289.8,0.02898,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Triticale,10400.0,24100.0,2317.3,0.23173,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Unmanufactured tobacco,1120.0,1360.0,1213.8,0.12138,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Vegetables Primary,121455.0,2525518.79,20793.9,2.07939,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Vetches,117.0,227.91,1944.4,0.19444,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Watermelons,8450.0,305000.0,36094.7,3.60947,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Wheat,772200.0,1605500.0,2079.1,0.2079099999999999,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2011,Wine,,23010.0,,,,,,7.753846153846154,0.1190461538461538,35.63384615384615,199.42
2012,"Almonds, in shell",194740.0,70000.0,359.5,0.03595,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",15000.0,13000.0,866.7,0.08667,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Apples,22090.0,111000.0,5024.9,0.50249,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Apricots,7840.0,33500.0,4273.0,0.4273,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Artichokes,2750.0,18000.0,6545.5,0.65455,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Asparagus,,220.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Avocados,27.0,300.0,11111.1,1.11111,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Barley,585000.0,723600.0,1236.9,0.12369,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Beans, dry",180.0,160.0,888.9,0.08889,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Beef and Buffalo Meat, primary",,54600.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Beer of barley, malted",,123930.27,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Beeswax,,63.3,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Broad beans and horse beans, dry",54495.0,71800.0,1317.6,0.13176,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Broad beans and horse beans, green",8750.0,113500.0,12971.4,1.29714,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Butter and Ghee,,6667.88,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Butter and ghee of sheep milk,,375.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Butter of cow milk,,6292.88,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cabbages,2350.0,27308.75,11620.7,1.1620700000000002,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cantaloupes and other melons,9304.0,98175.53,10552.5,1.05525,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Carrots and turnips,6730.0,202400.0,30074.3,3.00743,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Cattle fat, unrendered",,945.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cauliflowers and broccoli,1510.0,15053.0,9968.9,0.99689,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cereals n.e.c.,18000.0,30000.0,1666.7,0.16667,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Cereals, primary",1377200.0,2305900.0,1674.3,0.16743,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cheese (All Kinds),,6570.82,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Cheese from milk of goats, fresh or processed",,1448.71,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cheese from whole cow milk,,5122.11,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cherries,850.0,5250.0,6176.5,0.61765,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Chick peas, dry",5399.0,4900.0,907.6,0.09076,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",7000.0,17600.0,2514.3,0.25143,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",18738.0,315000.0,16810.8,1.68108,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Citrus Fruit, Total",37061.0,454900.0,12274.3,1.22743,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Cotton lint, ginned",,2180.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cotton seed,,4360.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cranberries,25.0,166.04,6523.1,0.6523100000000001,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Cream, fresh",,21011.72,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Cucumbers and gherkins,3030.0,71400.0,23564.4,2.35644,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Dates,49468.0,192000.0,3881.3,0.38813,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Edible offal of cattle, fresh, chilled or frozen",,8190.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Edible offal of goat, fresh, chilled or frozen",,1285.71,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Edible offal of pigs, fresh, chilled or frozen",,1.57,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Edible offal of sheep, fresh, chilled or frozen",,7203.67,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Edible offals of camels and other camelids, fresh, chilled or frozen",,283.09,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Edible offals of horses and other equines, fresh, chilled or frozen",,56.91,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Eggplants (aubergines),50.0,700.0,14000.0,1.4,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Eggs Primary,,97700.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Fat of camels,,180.86,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Fat of pigs,,6.76,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Fibre Crops, Fibre Equivalent",2800.0,2275.0,812.5,0.08125,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Figs,17340.0,25000.0,1441.8,0.14418,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Fruit Primary,228937.0,1830528.95,7995.8,0.7995800000000001,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Game meat, fresh, chilled or frozen",,487.07,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Goat fat, unrendered",,330.61,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Grapes,20736.0,147000.0,7089.1,0.70891,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Green garlic,2870.0,21600.0,7526.1,0.75261,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Hazelnuts, in shell",46.0,43.13,939.2,0.09392,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Hen eggs in shell, fresh",,97700.0,82.0,0.0082,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Horse meat, fresh or chilled",,500.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Kiwi fruit,6.0,34.0,5666.7,0.56667,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Lemons and limes,3375.0,49000.0,14517.7,1.45177,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Lentils, dry",3168.0,1300.0,410.4,0.04104,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Lettuce and chicory,3190.0,64300.0,20156.7,2.01567,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Linseed,850.0,2400.0,2823.5,0.28235,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Locust beans (carobs),413.0,855.0,2070.2,0.2070199999999999,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,Margarine and shortening,,108301.86,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Meat of camels, fresh or chilled",,1454.77,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Meat of cattle with the bone, fresh or chilled",,54600.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Meat of chickens, fresh or chilled",,127500.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Meat of goat, fresh or chilled",,9000.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Meat of pig with the bone, fresh or chilled",,110.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
2012,"Meat of sheep, fresh or chilled",,47700.0,,,,,,7.729692307692308,0.1064984615384615,34.575384615384614,210.9215384615385
